"ID","Indicator","Red","Green","Blue"
27783,"0",255,234,187
27784,"0",255,229,188
27785,"0",255,228,185
27786,"0",255,229,182
27787,"0",255,235,179
27788,"0",255,238,178
27789,"0",255,238,178
27790,"0",255,231,179
27791,"0",255,219,175
27792,"0",255,249,182
27793,"0",255,248,184
27794,"0",255,247,187
27795,"0",255,249,191
27796,"0",255,252,195
27797,"0",255,255,198
27798,"0",255,255,197
27799,"0",255,255,197
27800,"0",255,255,196
27801,"0",255,255,196
27802,"0",255,255,195
27803,"0",255,243,194
27804,"0",237,221,186
27805,"0",210,195,174
27806,"0",225,171,161
27807,"0",242,174,159
27808,"0",255,208,168
27809,"0",255,227,179
27810,"0",255,243,188
27811,"0",255,251,189
27812,"0",255,255,190
27813,"0",255,255,191
27814,"0",255,255,191
27815,"0",255,246,192
27816,"0",255,239,191
27817,"0",255,238,191
27818,"0",255,238,190
27819,"0",255,233,190
27820,"0",255,234,190
27821,"0",255,236,188
27822,"0",255,226,187
27823,"0",255,222,184
27824,"0",255,226,178
27825,"0",255,227,173
27826,"0",255,227,170
27827,"0",255,224,171
27828,"0",255,222,171
27829,"0",255,222,172
27830,"0",255,225,171
27831,"0",255,225,171
27832,"0",255,220,170
27833,"0",255,218,172
27834,"0",255,236,175
27835,"0",255,238,177
27836,"0",255,237,175
27837,"0",255,224,175
27838,"0",255,236,178
27839,"0",255,236,181
27840,"0",255,235,183
27841,"0",255,235,182
27842,"0",255,229,181
27843,"0",255,221,181
27844,"0",255,226,178
27845,"0",255,227,175
27846,"0",255,220,171
27847,"0",255,217,168
27848,"0",255,216,165
27849,"0",255,218,162
27850,"0",255,215,162
27851,"0",255,207,164
27852,"0",255,216,167
27853,"0",255,225,170
27854,"0",255,231,173
27855,"0",255,230,176
27856,"0",255,227,178
27857,"0",255,231,179
27858,"0",255,232,179
27859,"0",255,231,180
27860,"0",255,235,182
27861,"0",255,236,183
27862,"0",255,232,185
27863,"0",255,235,185
27864,"0",255,238,186
27865,"0",255,235,186
27866,"0",255,235,187
27867,"0",255,240,187
27868,"0",255,249,188
27869,"0",255,255,188
27870,"0",255,253,188
27871,"0",255,248,188
27872,"0",255,242,188
27873,"0",255,242,190
27874,"0",255,238,191
27875,"0",255,231,193
27876,"0",255,231,189
27877,"0",255,232,186
27878,"0",255,235,182
27879,"0",255,235,181
27880,"0",255,232,181
27881,"0",255,219,182
27882,"0",255,222,183
27883,"0",255,240,184
27884,"0",255,241,186
27885,"0",255,243,188
27886,"0",255,250,193
27887,"0",255,255,196
27888,"0",255,255,200
27889,"0",255,255,200
27890,"0",255,255,199
27891,"0",255,255,199
27892,"0",255,255,199
27893,"0",255,255,199
27894,"0",255,248,200
27895,"0",255,231,193
27896,"0",234,213,184
27897,"0",242,203,174
27898,"0",251,205,172
27899,"0",255,221,177
27900,"0",255,233,183
27901,"0",255,245,187
27902,"0",255,253,188
27903,"0",255,255,189
27904,"0",255,255,191
27905,"0",255,249,193
27906,"0",255,243,195
27907,"0",255,240,196
27908,"0",255,240,195
27909,"0",255,239,194
27910,"0",255,236,193
27911,"0",255,237,191
27912,"0",255,240,191
27913,"0",255,227,190
27914,"0",255,220,186
27915,"0",255,220,179
27916,"0",255,223,172
27917,"0",255,225,167
27918,"0",255,224,168
27919,"0",255,221,168
27920,"0",255,217,169
27921,"0",255,218,169
27922,"0",255,217,169
27923,"0",255,210,169
27924,"0",255,216,172
27925,"0",255,255,200
27926,"0",255,243,186
27927,"0",255,240,185
27928,"0",255,239,183
27929,"0",255,241,182
27930,"0",255,238,178
27931,"0",255,230,172
27932,"0",255,230,166
27933,"0",255,228,164
27934,"0",255,225,171
27935,"0",255,225,176
27936,"0",255,226,181
27937,"0",255,226,179
27938,"0",255,220,177
27939,"0",255,209,176
27940,"0",254,216,175
27941,"0",248,218,174
27942,"0",253,207,173
27943,"0",255,210,171
27944,"0",255,217,168
27945,"0",255,219,166
27946,"0",255,219,166
27947,"0",255,217,167
27948,"0",255,224,170
27949,"0",255,229,172
27950,"0",255,230,175
27951,"0",255,227,177
27952,"0",255,225,180
27953,"0",255,230,181
27954,"0",255,233,182
27955,"0",255,232,183
27956,"0",255,239,184
27957,"0",255,243,186
27958,"0",255,241,188
27959,"0",255,243,190
27960,"0",255,246,191
27961,"0",255,244,193
27962,"0",255,242,192
27963,"0",255,241,190
27964,"0",255,245,188
27965,"0",255,249,188
27966,"0",255,252,189
27967,"0",255,250,189
27968,"0",255,247,190
27969,"0",255,250,193
27970,"0",255,247,196
27971,"0",255,242,198
27972,"0",255,238,194
27973,"0",255,237,190
27974,"0",255,242,186
27975,"0",255,242,184
27976,"0",255,239,184
27977,"0",255,225,184
27978,"0",255,225,185
27979,"0",255,241,187
27980,"0",255,240,188
27981,"0",255,242,190
27982,"0",255,251,194
27983,"0",255,255,197
27984,"0",255,255,200
27985,"0",255,221,172
27986,"0",255,255,200
27987,"0",255,254,200
27988,"0",255,255,199
27989,"0",255,255,199
27990,"0",255,254,199
27991,"0",255,241,194
27992,"0",255,226,186
27993,"0",255,218,178
27994,"0",255,219,175
27995,"0",255,229,179
27996,"0",255,241,184
27997,"0",255,249,187
27998,"0",255,252,188
27999,"0",255,251,190
28000,"0",255,248,192
28001,"0",255,244,194
28002,"0",255,241,196
28003,"0",255,241,198
28004,"0",255,241,197
28005,"0",255,241,196
28006,"0",255,240,194
28007,"0",255,243,193
28008,"0",255,248,193
28009,"0",255,237,193
28010,"0",255,226,188
28011,"0",255,216,180
28012,"0",255,220,171
28013,"0",255,225,164
28014,"0",255,227,165
28015,"0",255,225,166
28016,"0",255,222,166
28017,"0",255,221,167
28018,"0",255,219,167
28019,"0",255,215,168
28020,"0",255,255,198
28021,"0",255,255,194
28022,"0",255,253,191
28023,"0",255,246,189
28024,"0",255,246,187
28025,"0",255,245,186
28026,"0",255,243,185
28027,"0",255,240,184
28028,"0",255,237,182
28029,"0",255,237,181
28030,"0",255,231,176
28031,"0",255,222,166
28032,"0",255,220,157
28033,"0",255,217,155
28034,"0",255,212,163
28035,"0",255,215,171
28036,"0",255,219,178
28037,"0",255,223,175
28038,"0",255,222,173
28039,"0",255,216,171
28040,"0",255,226,173
28041,"0",252,230,174
28042,"0",255,217,175
28043,"0",255,219,174
28044,"0",255,224,172
28045,"0",255,224,171
28046,"0",255,224,170
28047,"0",255,225,171
28048,"0",255,230,173
28049,"0",255,232,174
28050,"0",255,228,177
28051,"0",255,225,180
28052,"0",255,222,183
28053,"0",255,228,184
28054,"0",255,230,185
28055,"0",255,230,186
28056,"0",255,239,186
28057,"0",255,245,186
28058,"0",255,246,187
28059,"0",255,247,188
28060,"0",255,249,190
28061,"0",255,250,193
28062,"0",255,249,193
28063,"0",255,245,190
28064,"0",255,243,188
28065,"0",255,244,187
28066,"0",255,248,188
28067,"0",255,249,190
28068,"0",255,248,192
28069,"0",255,253,195
28070,"0",255,221,169
28071,"0",255,253,201
28072,"0",255,246,197
28073,"0",255,244,193
28074,"0",255,251,189
28075,"0",255,252,188
28076,"0",255,251,187
28077,"0",255,243,187
28078,"0",255,243,188
28079,"0",255,252,189
28080,"0",255,248,190
28081,"0",255,248,192
28082,"0",255,255,195
28083,"0",255,255,197
28084,"0",255,255,200
28085,"0",255,255,200
28086,"0",255,255,200
28087,"0",255,255,201
28088,"0",255,255,200
28089,"0",255,255,199
28090,"0",255,255,199
28091,"0",255,248,195
28092,"0",255,236,188
28093,"0",255,230,181
28094,"0",255,230,179
28095,"0",255,237,181
28096,"0",255,247,184
28097,"0",255,253,187
28098,"0",255,250,189
28099,"0",255,245,191
28100,"0",255,240,194
28101,"0",255,242,194
28102,"0",255,242,195
28103,"0",255,242,196
28104,"0",255,240,194
28105,"0",255,239,193
28106,"0",255,239,190
28107,"0",255,241,189
28108,"0",255,245,189
28109,"0",255,243,188
28110,"0",255,237,186
28111,"0",255,224,181
28112,"0",255,225,175
28113,"0",255,228,169
28114,"0",255,231,168
28115,"0",255,231,168
28116,"0",255,229,167
28117,"0",255,225,167
28118,"0",255,222,168
28119,"0",255,228,176
28120,"0",255,240,191
28121,"0",255,237,191
28122,"0",255,249,194
28123,"0",255,252,196
28124,"0",255,251,197
28125,"0",255,252,195
28126,"0",255,247,193
28127,"0",255,237,191
28128,"0",255,241,189
28129,"0",255,244,186
28130,"0",255,243,184
28131,"0",255,240,182
28132,"0",255,237,180
28133,"0",255,239,178
28134,"0",255,233,174
28135,"0",255,223,167
28136,"0",255,217,160
28137,"0",255,211,157
28138,"0",255,209,163
28139,"0",255,209,170
28140,"0",255,212,176
28141,"0",255,218,173
28142,"0",255,219,170
28143,"0",255,217,167
28144,"0",255,230,171
28145,"0",255,237,174
28146,"0",255,228,177
28147,"0",255,229,177
28148,"0",255,233,176
28149,"0",255,230,175
28150,"0",255,229,175
28151,"0",255,230,175
28152,"0",255,233,175
28153,"0",255,233,177
28154,"0",255,227,180
28155,"0",255,227,183
28156,"0",255,229,186
28157,"0",255,233,187
28158,"0",255,236,188
28159,"0",255,237,189
28160,"0",255,245,188
28161,"0",255,251,187
28162,"0",255,251,185
28163,"0",255,250,187
28164,"0",255,250,190
28165,"0",255,254,193
28166,"0",255,254,193
28167,"0",255,250,189
28168,"0",255,243,187
28169,"0",255,240,186
28170,"0",255,245,188
28171,"0",255,246,190
28172,"0",255,247,193
28173,"0",255,253,196
28174,"0",255,255,198
28175,"0",255,255,200
28176,"0",255,255,198
28177,"0",255,255,195
28178,"0",255,255,193
28179,"0",255,255,191
28180,"0",255,253,190
28181,"0",255,250,189
28182,"0",255,249,190
28183,"0",255,253,191
28184,"0",255,249,193
28185,"0",255,248,194
28186,"0",255,253,195
28187,"0",255,255,197
28188,"0",255,255,198
28189,"0",255,255,200
28190,"0",255,255,200
28191,"0",255,255,201
28192,"0",255,255,200
28193,"0",255,255,200
28194,"0",255,255,199
28195,"0",255,251,195
28196,"0",255,243,190
28197,"0",255,237,185
28198,"0",255,237,183
28199,"0",255,243,183
28200,"0",255,246,185
28201,"0",255,248,187
28202,"0",255,248,190
28203,"0",255,245,193
28204,"0",255,241,196
28205,"0",255,245,195
28206,"0",255,245,194
28207,"0",255,243,194
28208,"0",255,239,191
28209,"0",255,236,189
28210,"0",255,237,187
28211,"0",255,238,186
28212,"0",255,239,184
28213,"0",255,246,183
28214,"0",255,246,183
28215,"0",255,237,183
28216,"0",255,233,181
28217,"0",255,233,179
28218,"0",255,238,177
28219,"0",255,239,176
28220,"0",255,237,174
28221,"0",255,233,175
28222,"0",255,251,195
28223,"0",255,255,200
28224,"0",255,255,198
28225,"0",255,254,195
28226,"0",255,253,194
28227,"0",255,254,194
28228,"0",255,250,194
28229,"0",255,250,194
28230,"0",255,255,196
28231,"0",255,255,197
28232,"0",255,255,199
28233,"0",255,255,197
28234,"0",255,254,195
28235,"0",255,245,194
28236,"0",255,246,190
28237,"0",255,246,186
28238,"0",255,242,183
28239,"0",255,238,180
28240,"0",255,233,178
28241,"0",255,236,175
28242,"0",255,232,172
28243,"0",255,224,168
28244,"0",255,216,164
28245,"0",255,209,162
28246,"0",255,209,166
28247,"0",255,207,170
28248,"0",255,206,174
28249,"0",255,211,171
28250,"0",255,212,168
28251,"0",255,210,166
28252,"0",255,221,170
28253,"0",255,229,174
28254,"0",255,228,178
28255,"0",255,231,179
28256,"0",255,236,180
28257,"0",255,232,180
28258,"0",255,234,181
28259,"0",255,238,181
28260,"0",255,242,182
28261,"0",255,242,183
28262,"0",255,236,186
28263,"0",255,235,188
28264,"0",255,236,190
28265,"0",255,239,191
28266,"0",255,240,191
28267,"0",255,242,193
28268,"0",255,251,190
28269,"0",255,255,187
28270,"0",255,255,184
28271,"0",255,253,186
28272,"0",255,251,190
28273,"0",255,254,194
28274,"0",255,255,193
28275,"0",255,255,189
28276,"0",255,249,185
28277,"0",255,245,184
28278,"0",255,248,187
28279,"0",255,249,191
28280,"0",255,250,195
28281,"0",255,254,196
28282,"0",255,255,198
28283,"0",255,255,199
28284,"0",255,255,198
28285,"0",255,255,197
28286,"0",255,255,196
28287,"0",255,255,194
28288,"0",255,253,193
28289,"0",255,253,191
28290,"0",255,253,191
28291,"0",255,251,193
28292,"0",255,246,195
28293,"0",255,244,196
28294,"0",255,248,195
28295,"0",255,250,195
28296,"0",255,244,182
28297,"0",255,253,197
28298,"0",255,255,198
28299,"0",255,255,200
28300,"0",255,255,200
28301,"0",255,255,199
28302,"0",255,255,199
28303,"0",255,255,196
28304,"0",255,246,191
28305,"0",255,238,187
28306,"0",255,237,185
28307,"0",255,242,186
28308,"0",255,243,187
28309,"0",255,244,189
28310,"0",255,246,191
28311,"0",255,244,195
28312,"0",255,242,197
28313,"0",255,248,195
28314,"0",255,249,194
28315,"0",255,244,191
28316,"0",255,237,189
28317,"0",255,232,186
28318,"0",255,233,184
28319,"0",255,233,182
28320,"0",255,232,180
28321,"0",255,242,179
28322,"0",255,245,180
28323,"0",255,241,184
28324,"0",255,240,188
28325,"0",255,242,189
28326,"0",255,248,186
28327,"0",255,249,183
28328,"0",255,247,181
28329,"0",255,255,196
28330,"0",255,246,181
28331,"0",255,252,180
28332,"0",255,255,185
28333,"0",255,255,192
28334,"0",255,255,199
28335,"0",255,255,200
28336,"0",255,255,198
28337,"0",255,253,196
28338,"0",255,252,195
28339,"0",255,253,194
28340,"0",255,253,193
28341,"0",255,255,193
28342,"0",255,255,194
28343,"0",255,255,195
28344,"0",255,255,196
28345,"0",255,255,195
28346,"0",255,255,195
28347,"0",255,251,194
28348,"0",255,250,190
28349,"0",255,248,186
28350,"0",255,240,182
28351,"0",255,233,178
28352,"0",255,228,175
28353,"0",255,228,173
28354,"0",255,227,171
28355,"0",255,224,169
28356,"0",255,221,168
28357,"0",255,217,167
28358,"0",255,214,168
28359,"0",255,212,170
28360,"0",255,212,172
28361,"0",255,215,169
28362,"0",255,215,167
28363,"0",255,213,165
28364,"0",255,218,170
28365,"0",255,225,175
28366,"0",255,231,179
28367,"0",255,237,182
28368,"0",255,242,183
28369,"0",255,238,185
28370,"0",255,240,187
28371,"0",255,247,189
28372,"0",255,252,190
28373,"0",255,254,193
28374,"0",255,249,194
28375,"0",255,246,196
28376,"0",255,244,197
28377,"0",255,245,196
28378,"0",255,244,195
28379,"0",255,241,194
28380,"0",255,249,192
28381,"0",255,255,190
28382,"0",255,255,188
28383,"0",255,255,189
28384,"0",255,254,192
28385,"0",255,255,187
28386,"0",255,255,195
28387,"0",255,255,191
28388,"0",255,251,187
28389,"0",255,248,186
28390,"0",255,251,189
28391,"0",255,252,193
28392,"0",255,252,196
28393,"0",255,254,197
28394,"0",255,255,198
28395,"0",255,255,199
28396,"0",255,255,199
28397,"0",255,255,199
28398,"0",255,255,199
28399,"0",255,255,198
28400,"0",255,246,195
28401,"0",255,251,193
28402,"0",255,253,193
28403,"0",255,253,195
28404,"0",255,248,198
28405,"0",255,245,198
28406,"0",255,245,195
28407,"0",255,246,193
28408,"0",255,248,192
28409,"0",255,247,194
28410,"0",255,250,197
28411,"0",255,255,199
28412,"0",255,255,199
28413,"0",255,255,199
28414,"0",255,255,199
28415,"0",255,255,197
28416,"0",255,250,193
28417,"0",255,238,188
28418,"0",255,232,187
28419,"0",255,236,189
28420,"0",255,237,191
28421,"0",255,239,193
28422,"0",255,245,195
28423,"0",255,242,197
28424,"0",255,238,199
28425,"0",255,247,196
28426,"0",255,250,194
28427,"0",255,248,193
28428,"0",255,242,190
28429,"0",255,236,187
28430,"0",255,235,185
28431,"0",255,234,183
28432,"0",255,233,180
28433,"0",255,243,178
28434,"0",255,247,180
28435,"0",255,244,186
28436,"0",255,246,193
28437,"0",255,250,198
28438,"0",255,255,194
28439,"0",255,255,190
28440,"0",255,234,181
28441,"0",255,224,178
28442,"0",255,228,179
28443,"0",255,255,191
28444,"0",255,241,183
28445,"0",255,247,180
28446,"0",255,251,178
28447,"0",255,252,176
28448,"0",255,252,182
28449,"0",255,253,190
28450,"0",255,254,198
28451,"0",255,255,199
28452,"0",255,255,198
28453,"0",255,253,197
28454,"0",255,251,195
28455,"0",255,252,193
28456,"0",255,254,191
28457,"0",255,255,190
28458,"0",255,255,189
28459,"0",255,255,189
28460,"0",255,255,189
28461,"0",255,255,189
28462,"0",255,255,189
28463,"0",255,252,188
28464,"0",255,246,185
28465,"0",255,240,181
28466,"0",255,233,177
28467,"0",255,229,175
28468,"0",255,225,173
28469,"0",255,223,171
28470,"0",255,222,169
28471,"0",255,220,168
28472,"0",255,226,168
28473,"0",255,227,168
28474,"0",255,220,169
28475,"0",255,219,170
28476,"0",255,220,171
28477,"0",255,220,169
28478,"0",255,220,167
28479,"0",255,219,166
28480,"0",255,219,170
28481,"0",255,224,175
28482,"0",255,236,181
28483,"0",255,246,184
28484,"0",255,253,187
28485,"0",255,251,190
28486,"0",255,253,194
28487,"0",255,255,197
28488,"0",255,255,199
28489,"0",255,255,201
28490,"0",255,255,202
28491,"0",255,255,203
28492,"0",255,255,204
28493,"0",255,255,201
28494,"0",255,251,198
28495,"0",255,246,196
28496,"0",255,249,195
28497,"0",255,254,193
28498,"0",255,255,191
28499,"0",255,255,192
28500,"0",255,255,195
28501,"0",255,255,198
28502,"0",255,255,197
28503,"0",255,254,194
28504,"0",255,249,191
28505,"0",255,248,191
28506,"0",255,251,194
28507,"0",255,253,196
28508,"0",255,254,198
28509,"0",255,253,197
28510,"0",255,254,196
28511,"0",255,255,196
28512,"0",255,255,196
28513,"0",255,255,197
28514,"0",255,255,198
28515,"0",255,253,197
28516,"0",255,246,195
28517,"0",255,252,193
28518,"0",255,254,192
28519,"0",255,253,194
28520,"0",255,250,197
28521,"0",255,246,197
28522,"0",255,243,194
28523,"0",255,244,191
28524,"0",255,246,188
28525,"0",255,241,191
28526,"0",255,244,195
28527,"0",255,254,198
28528,"0",255,255,199
28529,"0",255,255,199
28530,"0",255,255,200
28531,"0",255,255,198
28532,"0",255,253,194
28533,"0",255,241,189
28534,"0",255,233,189
28535,"0",255,231,193
28536,"0",255,236,196
28537,"0",255,242,198
28538,"0",255,252,199
28539,"0",255,248,199
28540,"0",255,240,200
28541,"0",255,251,198
28542,"0",255,255,195
28543,"0",255,252,194
28544,"0",255,246,191
28545,"0",255,240,189
28546,"0",255,237,187
28547,"0",255,238,185
28548,"0",255,241,183
28549,"0",255,251,181
28550,"0",255,254,183
28551,"0",255,248,189
28552,"0",255,249,196
28553,"0",255,253,200
28554,"0",255,255,197
28555,"0",255,255,194
28556,"0",255,252,195
28557,"0",242,198,154
28558,"0",250,211,164
28559,"0",255,220,172
28560,"0",255,222,174
28561,"0",255,226,177
28562,"0",255,230,179
28563,"0",255,230,179
28564,"0",255,236,180
28565,"0",255,243,181
28566,"0",255,251,179
28567,"0",255,254,176
28568,"0",255,252,173
28569,"0",255,249,179
28570,"0",255,247,188
28571,"0",255,253,197
28572,"0",255,255,199
28573,"0",255,255,199
28574,"0",255,255,198
28575,"0",255,251,196
28576,"0",255,251,193
28577,"0",255,251,189
28578,"0",255,253,187
28579,"0",255,255,185
28580,"0",255,255,184
28581,"0",255,255,182
28582,"0",255,254,183
28583,"0",255,248,183
28584,"0",255,245,183
28585,"0",255,237,180
28586,"0",255,230,176
28587,"0",255,227,173
28588,"0",255,225,171
28589,"0",255,223,169
28590,"0",255,219,169
28591,"0",255,216,168
28592,"0",255,216,167
28593,"0",255,231,167
28594,"0",255,238,167
28595,"0",255,228,169
28596,"0",255,226,170
28597,"0",255,227,172
28598,"0",255,226,173
28599,"0",255,226,174
28600,"0",255,225,175
28601,"0",255,230,179
28602,"0",255,237,183
28603,"0",255,245,188
28604,"0",255,253,191
28605,"0",255,255,193
28606,"0",255,255,196
28607,"0",255,255,199
28608,"0",255,255,202
28609,"0",255,255,206
28610,"0",255,255,208
28611,"0",255,255,209
28612,"0",255,255,210
28613,"0",255,255,210
28614,"0",255,255,206
28615,"0",255,255,202
28616,"0",255,254,198
28617,"0",255,251,197
28618,"0",255,251,196
28619,"0",255,255,195
28620,"0",255,255,196
28621,"0",255,255,198
28622,"0",255,254,199
28623,"0",255,253,199
28624,"0",255,252,198
28625,"0",255,248,196
28626,"0",255,248,196
28627,"0",255,254,197
28628,"0",255,254,199
28629,"0",255,252,200
28630,"0",255,250,197
28631,"0",255,250,194
28632,"0",255,252,191
28633,"0",255,255,197
28634,"0",255,253,195
28635,"0",255,250,191
28636,"0",255,255,189
28637,"0",255,255,188
28638,"0",255,250,189
28639,"0",255,249,189
28640,"0",255,247,190
28641,"0",255,244,189
28642,"0",255,246,188
28643,"0",255,250,187
28644,"0",255,248,190
28645,"0",255,251,193
28646,"0",255,255,196
28647,"0",255,255,195
28648,"0",255,255,195
28649,"0",255,255,195
28650,"0",255,255,195
28651,"0",255,253,193
28652,"0",255,243,190
28653,"0",255,235,191
28654,"0",255,230,195
28655,"0",255,237,199
28656,"0",255,247,202
28657,"0",255,255,202
28658,"0",255,255,202
28659,"0",255,248,202
28660,"0",255,255,199
28661,"0",255,255,196
28662,"0",255,255,194
28663,"0",255,248,193
